reading_id,session_id,food_id,food_type,timestamp,days_since_start,storage,mq135_baseline,mq3_baseline,mq135_mean,mq135_std,mq3_mean,mq3_std,fsr_median,temp_c,rh_pct,label,data_source,notes
0,2026-06-01_AM,APPLE_01,apple,2026-06-01T06:00:00,0.0,room,62,21,79,4.3,24,5.3,501,29.2,60.5,fresh,synthetic_v0,simulated; ranges are estimates
1075,2026-06-22_PM,POTATO_08,potato,2026-06-22T18:00:00,21.5,room,67,22,99,7.7,30,4.8,493,27.6,66.7,ripe,synthetic_v0,simulated; ranges are estimates
1076,2026-06-23_AM,POTATO_08,potato,2026-06-23T06:00:00,22.0,room,63,23,87,3.2,31,5.3,497,27.3,72.7,ripe,synthetic_v0,simulated; ranges are estimates
1077,2026-06-23_PM,POTATO_08,potato,2026-06-23T18:00:00,22.5,room,57,24,80,6.3,31,2.8,584,25.3,46.2,ripe,synthetic_v0,simulated; ranges are estimates
1078,2026-06-24_AM,POTATO_08,potato,2026-06-24T06:00:00,23.0,room,60,22,138,8.1,25,6.4,340,25.2,53.6,overripe,synthetic_v0,simulated; ranges are estimates
1079,2026-06-24_PM,POTATO_08,potato,2026-06-24T18:00:00,23.5,room,59,25,177,9.2,58,4.0,338,28.6,54.0,overripe,synthetic_v0,simulated; ranges are estimates
1080,2026-06-25_AM,POTATO_08,potato,2026-06-25T06:00:00,24.0,room,57,22,184,4.0,60,5.4,359,26.0,47.5,overripe,synthetic_v0,simulated; ranges are estimates
1081,2026-06-25_PM,POTATO_08,potato,2026-06-25T18:00:00,24.5,room,60,29,138,6.2,57,4.2,259,29.2,67.3,overripe,synthetic_v0,simulated; ranges are estimates
1082,2026-06-26_AM,POTATO_08,potato,2026-06-26T06:00:00,25.0,room,62,25,129,6.9,62,4.6,318,28.1,66.4,overripe,synthetic_v0,simulated; ranges are estimates
1083,2026-06-26_PM,POTATO_08,potato,2026-06-26T18:00:00,25.5,room,56,20,111,8.6,48,4.2,325,29.5,62.4,overripe,synthetic_v0,simulated; ranges are estimates
1084,2026-06-27_AM,POTATO_08,potato,2026-06-27T06:00:00,26.0,room,61,23,158,2.7,68,1.5,338,27.5,41.3,overripe,synthetic_v0,simulated; ranges are estimates
1085,2026-06-27_PM,POTATO_08,potato,2026-06-27T18:00:00,26.5,room,70,24,132,4.0,70,2.9,286,28.2,65.0,overripe,synthetic_v0,simulated; ranges are estimates
1086,2026-06-28_AM,POTATO_08,potato,2026-06-28T06:00:00,27.0,room,69,25,151,2.4,68,3.0,310,26.8,54.9,overripe,synthetic_v0,simulated; ranges are estimates
1087,2026-06-28_PM,POTATO_08,potato,2026-06-28T18:00:00,27.5,room,60,20,181,4.4,34,5.1,277,27.7,54.2,overripe,synthetic_v0,simulated; ranges are estimates
1088,2026-06-29_AM,POTATO_08,potato,2026-06-29T06:00:00,28.0,room,68,24,324,5.5,89,3.6,160,27.2,67.4,rotten,synthetic_v0,simulated; ranges are estimates
1089,2026-06-29_PM,POTATO_08,potato,2026-06-29T18:00:00,28.5,room,66,24,366,6.9,108,7.9,201,28.5,65.6,rotten,synthetic_v0,simulated; ranges are estimates
1090,2026-06-30_AM,POTATO_08,potato,2026-06-30T06:00:00,29.0,room,67,20,304,8.3,137,4.5,173,27.3,57.4,rotten,synthetic_v0,simulated; ranges are estimates
1091,2026-06-30_PM,POTATO_08,potato,2026-06-30T18:00:00,29.5,room,61,26,401,5.8,144,2.8,162,26.5,73.8,rotten,synthetic_v0,simulated; ranges are estimates
1092,2026-07-01_AM,POTATO_08,potato,2026-07-01T06:00:00,30.0,room,68,24,440,6.1,108,2.3,168,27.7,64.7,rotten,synthetic_v0,simulated; ranges are estimates
1093,2026-07-01_PM,POTATO_08,potato,2026-07-01T18:00:00,30.5,room,66,19,500,5.5,40,3.0,172,27.6,65.3,rotten,synthetic_v0,simulated; ranges are estimates
1094,2026-07-02_AM,POTATO_08,potato,2026-07-02T06:00:00,31.0,room,72,21,420,4.9,183,4.7,189,28.7,53.5,rotten,synthetic_v0,simulated; ranges are estimates
1095,2026-07-02_PM,POTATO_08,potato,2026-07-02T18:00:00,31.5,room,63,14,348,6.3,65,6.0,201,28.6,51.5,rotten,synthetic_v0,simulated; ranges are estimates
1096,2026-06-01_AM,POTATO_09,potato,2026-06-01T06:00:00,0.0,room,70,22,87,2.0,24,4.2,732,30.1,52.9,fresh,synthetic_v0,simulated; ranges are estimates
1097,2026-06-01_PM,POTATO_09,potato,2026-06-01T18:00:00,0.5,room,69,24,84,7.0,27,3.7,634,26.5,68.2,fresh,synthetic_v0,simulated; ranges are estimates
1098,2026-06-02_AM,POTATO_09,potato,2026-06-02T06:00:00,1.0,room,75,23,78,6.6,24,5.2,669,27.5,52.6,fresh,synthetic_v0,simulated; ranges are estimates
1099,2026-06-02_PM,POTATO_09,potato,2026-06-02T18:00:00,1.5,room,75,24,81,4.6,29,5.2,694,24.5,55.5,fresh,synthetic_v0,simulated; ranges are estimates
1100,2026-06-03_AM,POTATO_09,potato,2026-06-03T06:00:00,2.0,room,72,32,77,4.6,34,3.4,697,28.2,48.1,fresh,synthetic_v0,simulated; ranges are estimates
1101,2026-06-03_PM,POTATO_09,potato,2026-06-03T18:00:00,2.5,room,71,30,85,7.5,36,3.2,671,30.3,70.5,fresh,synthetic_v0,simulated; ranges are estimates
1102,2026-06-04_AM,POTATO_09,potato,2026-06-04T06:00:00,3.0,room,77,25,82,2.5,26,4.7,643,29.9,64.6,fresh,synthetic_v0,simulated; ranges are estimates
1103,2026-06-04_PM,POTATO_09,potato,2026-06-04T18:00:00,3.5,room,72,25,85,8.2,31,2.3,672,28.3,57.1,fresh,synthetic_v0,simulated; ranges are estimates
1104,2026-06-05_AM,POTATO_09,potato,2026-06-05T06:00:00,4.0,room,75,30,91,5.8,34,3.6,663,25.4,70.7,fresh,synthetic_v0,simulated; ranges are estimates
1105,2026-06-05_PM,POTATO_09,potato,2026-06-05T18:00:00,4.5,room,74,29,82,6.6,34,3.1,723,27.8,68.7,fresh,synthetic_v0,simulated; ranges are estimates
1106,2026-06-06_AM,POTATO_09,potato,2026-06-06T06:00:00,5.0,room,80,24,100,3.6,27,5.6,632,28.7,48.3,fresh,synthetic_v0,simulated; ranges are estimates
1107,2026-06-06_PM,POTATO_09,potato,2026-06-06T18:00:00,5.5,room,76,38,85,7.7,42,6.1,735,28.4,70.0,fresh,synthetic_v0,simulated; ranges are estimates
1108,2026-06-07_AM,POTATO_09,potato,2026-06-07T06:00:00,6.0,room,74,29,86,4.7,33,4.1,657,25.5,41.4,fresh,synthetic_v0,simulated; ranges are estimates
1109,2026-06-07_PM,POTATO_09,potato,2026-06-07T18:00:00,6.5,room,81,28,98,9.9,34,4.8,669,28.5,61.9,fresh,synthetic_v0,simulated; ranges are estimates
1110,2026-06-08_AM,POTATO_09,potato,2026-06-08T06:00:00,7.0,room,73,32,74,4.4,34,3.3,641,30.8,68.8,fresh,synthetic_v0,simulated; ranges are estimates
1111,2026-06-08_PM,POTATO_09,potato,2026-06-08T18:00:00,7.5,room,75,28,91,6.2,31,4.7,535,29.4,59.4,fresh,synthetic_v0,simulated; ranges are estimates
1112,2026-06-09_AM,POTATO_09,potato,2026-06-09T06:00:00,8.0,room,77,36,87,7.4,38,1.8,611,27.3,50.3,fresh,synthetic_v0,simulated; ranges are estimates
1113,2026-06-09_PM,POTATO_09,potato,2026-06-09T18:00:00,8.5,room,76,33,92,8.0,39,4.8,639,28.2,66.0,fresh,synthetic_v0,simulated; ranges are estimates
1114,2026-06-10_AM,POTATO_09,potato,2026-06-10T06:00:00,9.0,room,85,28,91,8.3,29,3.2,693,24.8,54.6,fresh,synthetic_v0,simulated; ranges are estimates
1115,2026-06-10_PM,POTATO_09,potato,2026-06-10T18:00:00,9.5,room,80,30,91,7.2,36,4.2,659,28.8,63.7,fresh,synthetic_v0,simulated; ranges are estimates
1116,2026-06-11_AM,POTATO_09,potato,2026-06-11T06:00:00,10.0,room,74,31,88,4.1,34,2.8,662,27.3,61.5,fresh,synthetic_v0,simulated; ranges are estimates
1117,2026-06-11_PM,POTATO_09,potato,2026-06-11T18:00:00,10.5,room,77,27,78,10.6,27,6.7,633,26.5,61.2,fresh,synthetic_v0,simulated; ranges are estimates
1118,2026-06-12_AM,POTATO_09,potato,2026-06-12T06:00:00,11.0,room,71,26,75,6.5,28,5.0,630,27.5,60.3,fresh,synthetic_v0,simulated; ranges are estimates
1119,2026-06-12_PM,POTATO_09,potato,2026-06-12T18:00:00,11.5,room,72,26,88,5.9,29,2.1,540,30.5,55.4,fresh,synthetic_v0,simulated; ranges are estimates
1120,2026-06-13_AM,POTATO_09,potato,2026-06-13T06:00:00,12.0,room,78,33,84,6.2,35,4.5,670,26.0,64.4,fresh,synthetic_v0,simulated; ranges are estimates
1121,2026-06-13_PM,POTATO_09,potato,2026-06-13T18:00:00,12.5,room,73,31,91,7.4,37,6.2,674,27.9,61.3,fresh,synthetic_v0,simulated; ranges are estimates
1122,2026-06-14_AM,POTATO_09,potato,2026-06-14T06:00:00,13.0,room,78,28,81,3.6,31,4.8,629,30.1,47.0,fresh,synthetic_v0,simulated; ranges are estimates
1123,2026-06-14_PM,POTATO_09,potato,2026-06-14T18:00:00,13.5,room,78,22,101,7.5,27,1.5,645,28.1,60.5,fresh,synthetic_v0,simulated; ranges are estimates
1124,2026-06-15_AM,POTATO_09,potato,2026-06-15T06:00:00,14.0,room,80,26,89,8.3,27,4.0,585,27.2,55.9,fresh,synthetic_v0,simulated; ranges are estimates
1125,2026-06-15_PM,POTATO_09,potato,2026-06-15T18:00:00,14.5,room,70,28,81,6.3,32,4.4,600,27.2,58.8,fresh,synthetic_v0,simulated; ranges are estimates
1126,2026-06-16_AM,POTATO_09,potato,2026-06-16T06:00:00,15.0,room,80,36,85,8.1,37,3.4,584,28.4,76.0,fresh,synthetic_v0,simulated; ranges are estimates
1127,2026-06-16_PM,POTATO_09,potato,2026-06-16T18:00:00,15.5,room,71,31,82,8.7,38,3.1,595,27.3,51.3,fresh,synthetic_v0,simulated; ranges are estimates
1128,2026-06-17_AM,POTATO_09,potato,2026-06-17T06:00:00,16.0,room,66,27,67,7.6,29,4.6,613,26.9,56.3,fresh,synthetic_v0,simulated; ranges are estimates
1129,2026-06-17_PM,POTATO_09,potato,2026-06-17T18:00:00,16.5,room,69,33,78,6.6,36,4.3,561,29.9,68.3,fresh,synthetic_v0,simulated; ranges are estimates
1130,2026-06-18_AM,POTATO_09,potato,2026-06-18T06:00:00,17.0,room,78,28,87,6.2,29,5.0,677,26.3,62.8,fresh,synthetic_v0,simulated; ranges are estimates
1131,2026-06-18_PM,POTATO_09,potato,2026-06-18T18:00:00,17.5,room,69,29,88,7.4,35,1.5,581,29.0,45.0,fresh,synthetic_v0,simulated; ranges are estimates
1132,2026-06-19_AM,POTATO_09,potato,2026-06-19T06:00:00,18.0,room,64,24,74,5.3,27,3.2,541,30.4,63.5,fresh,synthetic_v0,simulated; ranges are estimates
1133,2026-06-19_PM,POTATO_09,potato,2026-06-19T18:00:00,18.5,room,62,26,81,5.5,32,3.2,626,25.4,54.6,fresh,synthetic_v0,simulated; ranges are estimates
1134,2026-06-20_AM,POTATO_09,potato,2026-06-20T06:00:00,19.0,room,71,26,81,6.0,28,5.6,759,27.1,57.9,fresh,synthetic_v0,simulated; ranges are estimates
1135,2026-06-20_PM,POTATO_09,potato,2026-06-20T18:00:00,19.5,room,65,25,83,7.4,29,2.8,640,29.6,60.6,fresh,synthetic_v0,simulated; ranges are estimates
1136,2026-06-21_AM,POTATO_09,potato,2026-06-21T06:00:00,20.0,room,63,20,72,7.1,23,5.7,733,26.2,59.0,fresh,synthetic_v0,simulated; ranges are estimates
1137,2026-06-21_PM,POTATO_09,potato,2026-06-21T18:00:00,20.5,room,69,24,87,4.0,30,6.7,623,28.9,62.7,fresh,synthetic_v0,simulated; ranges are estimates
1138,2026-06-22_AM,POTATO_09,potato,2026-06-22T06:00:00,21.0,room,61,26,73,4.4,28,1.8,679,28.1,46.0,fresh,synthetic_v0,simulated; ranges are estimates
1139,2026-06-22_PM,POTATO_09,potato,2026-06-22T18:00:00,21.5,room,62,24,86,5.5,28,4.5,762,25.9,68.0,fresh,synthetic_v0,simulated; ranges are estimates
1140,2026-06-23_AM,POTATO_09,potato,2026-06-23T06:00:00,22.0,room,63,25,74,5.5,31,5.8,553,29.7,54.9,ripe,synthetic_v0,simulated; ranges are estimates
1141,2026-06-23_PM,POTATO_09,potato,2026-06-23T18:00:00,22.5,room,69,25,105,5.6,35,2.0,386,30.4,72.7,ripe,synthetic_v0,simulated; ranges are estimates
1142,2026-06-24_AM,POTATO_09,potato,2026-06-24T06:00:00,23.0,room,65,24,86,4.6,28,1.5,605,29.5,72.0,ripe,synthetic_v0,simulated; ranges are estimates
1143,2026-06-24_PM,POTATO_09,potato,2026-06-24T18:00:00,23.5,room,69,27,105,7.2,31,3.8,514,27.7,52.3,ripe,synthetic_v0,simulated; ranges are estimates
1144,2026-06-25_AM,POTATO_09,potato,2026-06-25T06:00:00,24.0,room,58,29,109,4.0,35,5.0,526,30.6,47.8,ripe,synthetic_v0,simulated; ranges are estimates
1145,2026-06-25_PM,POTATO_09,potato,2026-06-25T18:00:00,24.5,room,64,25,116,7.3,42,4.1,501,27.1,62.2,ripe,synthetic_v0,simulated; ranges are estimates
1146,2026-06-26_AM,POTATO_09,potato,2026-06-26T06:00:00,25.0,room,65,24,87,4.3,28,4.5,490,28.6,67.8,ripe,synthetic_v0,simulated; ranges are estimates
1147,2026-06-26_PM,POTATO_09,potato,2026-06-26T18:00:00,25.5,room,59,21,93,8.3,32,5.8,504,29.7,60.2,ripe,synthetic_v0,simulated; ranges are estimates
1148,2026-06-27_AM,POTATO_09,potato,2026-06-27T06:00:00,26.0,room,59,28,162,4.9,54,6.1,428,30.2,52.6,overripe,synthetic_v0,simulated; ranges are estimates
1149,2026-06-27_PM,POTATO_09,potato,2026-06-27T18:00:00,26.5,room,65,25,140,3.5,80,3.8,353,28.0,51.5,overripe,synthetic_v0,simulated; ranges are estimates
1150,2026-06-28_AM,POTATO_09,potato,2026-06-28T06:00:00,27.0,room,65,25,154,6.0,49,4.3,344,29.7,62.2,overripe,synthetic_v0,simulated; ranges are estimates
1151,2026-06-28_PM,POTATO_09,potato,2026-06-28T18:00:00,27.5,room,58,20,169,6.3,71,5.1,447,25.8,63.4,overripe,synthetic_v0,simulated; ranges are estimates
1152,2026-06-29_AM,POTATO_09,potato,2026-06-29T06:00:00,28.0,room,61,21,209,6.8,57,3.2,306,26.6,76.8,overripe,synthetic_v0,simulated; ranges are estimates
1153,2026-06-29_PM,POTATO_09,potato,2026-06-29T18:00:00,28.5,room,69,22,150,2.0,76,7.6,368,28.3,62.7,overripe,synthetic_v0,simulated; ranges are estimates
1154,2026-06-30_AM,POTATO_09,potato,2026-06-30T06:00:00,29.0,room,71,22,397,6.6,108,6.1,84,27.0,54.2,rotten,synthetic_v0,simulated; ranges are estimates
1155,2026-06-30_PM,POTATO_09,potato,2026-06-30T18:00:00,29.5,room,71,19,306,4.9,124,4.3,65,28.3,69.3,rotten,synthetic_v0,simulated; ranges are estimates
1156,2026-07-01_AM,POTATO_09,potato,2026-07-01T06:00:00,30.0,room,75,25,416,6.0,123,4.9,116,29.2,65.0,rotten,synthetic_v0,simulated; ranges are estimates
1157,2026-07-01_PM,POTATO_09,potato,2026-07-01T18:00:00,30.5,room,67,23,410,4.3,131,3.0,105,28.4,64.2,rotten,synthetic_v0,simulated; ranges are estimates
1158,2026-07-02_AM,POTATO_09,potato,2026-07-02T06:00:00,31.0,room,64,19,348,5.4,81,2.9,173,28.1,63.1,rotten,synthetic_v0,simulated; ranges are estimates
1159,2026-07-02_PM,POTATO_09,potato,2026-07-02T18:00:00,31.5,room,66,19,269,5.2,50,2.0,67,27.5,73.3,rotten,synthetic_v0,simulated; ranges are estimates
1160,2026-06-01_AM,POTATO_10,potato,2026-06-01T06:00:00,0.0,room,69,25,79,4.5,28,1.9,557,28.2,48.8,fresh,synthetic_v0,simulated; ranges are estimates
1161,2026-06-01_PM,POTATO_10,potato,2026-06-01T18:00:00,0.5,room,68,22,78,6.3,28,2.2,505,27.4,77.7,fresh,synthetic_v0,simulated; ranges are estimates
1162,2026-06-02_AM,POTATO_10,potato,2026-06-02T06:00:00,1.0,room,75,25,97,2.9,26,3.6,640,26.0,62.1,fresh,synthetic_v0,simulated; ranges are estimates
1163,2026-06-02_PM,POTATO_10,potato,2026-06-02T18:00:00,1.5,room,72,25,82,3.0,31,2.9,623,28.1,65.0,fresh,synthetic_v0,simulated; ranges are estimates
1164,2026-06-03_AM,POTATO_10,potato,2026-06-03T06:00:00,2.0,room,79,26,86,5.4,27,3.6,599,27.9,64.4,fresh,synthetic_v0,simulated; ranges are estimates
1165,2026-06-03_PM,POTATO_10,potato,2026-06-03T18:00:00,2.5,room,71,24,72,8.4,29,3.3,527,27.2,59.6,fresh,synthetic_v0,simulated; ranges are estimates
1166,2026-06-04_AM,POTATO_10,potato,2026-06-04T06:00:00,3.0,room,72,26,81,4.0,27,2.3,562,28.1,62.5,fresh,synthetic_v0,simulated; ranges are estimates
1167,2026-06-04_PM,POTATO_10,potato,2026-06-04T18:00:00,3.5,room,69,29,85,10.4,35,3.5,614,26.4,47.7,fresh,synthetic_v0,simulated; ranges are estimates
1168,2026-06-05_AM,POTATO_10,potato,2026-06-05T06:00:00,4.0,room,83,33,87,8.4,34,2.1,567,25.1,77.3,fresh,synthetic_v0,simulated; ranges are estimates
1169,2026-06-05_PM,POTATO_10,potato,2026-06-05T18:00:00,4.5,room,77,29,90,6.2,32,1.5,542,27.5,57.1,fresh,synthetic_v0,simulated; ranges are estimates
1170,2026-06-06_AM,POTATO_10,potato,2026-06-06T06:00:00,5.0,room,76,27,80,5.4,27,1.9,590,28.1,57.6,fresh,synthetic_v0,simulated; ranges are estimates
1171,2026-06-06_PM,POTATO_10,potato,2026-06-06T18:00:00,5.5,room,75,22,82,5.2,27,5.7,544,28.8,69.0,fresh,synthetic_v0,simulated; ranges are estimates
1172,2026-06-07_AM,POTATO_10,potato,2026-06-07T06:00:00,6.0,room,79,30,80,8.4,31,3.2,572,28.4,61.8,fresh,synthetic_v0,simulated; ranges are estimates
1173,2026-06-07_PM,POTATO_10,potato,2026-06-07T18:00:00,6.5,room,82,28,87,7.6,33,5.0,472,29.3,54.6,fresh,synthetic_v0,simulated; ranges are estimates
1174,2026-06-08_AM,POTATO_10,potato,2026-06-08T06:00:00,7.0,room,76,29,90,6.7,32,6.0,622,27.6,56.9,fresh,synthetic_v0,simulated; ranges are estimates
1175,2026-06-08_PM,POTATO_10,potato,2026-06-08T18:00:00,7.5,room,77,26,84,8.9,32,1.6,609,30.9,47.4,fresh,synthetic_v0,simulated; ranges are estimates
1176,2026-06-09_AM,POTATO_10,potato,2026-06-09T06:00:00,8.0,room,73,28,87,4.4,30,1.9,571,29.7,66.4,fresh,synthetic_v0,simulated; ranges are estimates
1177,2026-06-09_PM,POTATO_10,potato,2026-06-09T18:00:00,8.5,room,83,31,87,4.9,33,2.3,565,29.4,63.6,fresh,synthetic_v0,simulated; ranges are estimates
1178,2026-06-10_AM,POTATO_10,potato,2026-06-10T06:00:00,9.0,room,80,28,89,2.0,28,1.6,577,27.5,79.0,fresh,synthetic_v0,simulated; ranges are estimates
1179,2026-06-10_PM,POTATO_10,potato,2026-06-10T18:00:00,9.5,room,71,26,90,5.3,31,3.2,617,28.1,54.7,fresh,synthetic_v0,simulated; ranges are estimates
1180,2026-06-11_AM,POTATO_10,potato,2026-06-11T06:00:00,10.0,room,80,25,92,2.7,27,2.5,573,29.8,58.3,fresh,synthetic_v0,simulated; ranges are estimates
1181,2026-06-11_PM,POTATO_10,potato,2026-06-11T18:00:00,10.5,room,78,27,84,6.6,32,2.6,601,27.5,64.3,fresh,synthetic_v0,simulated; ranges are estimates
1182,2026-06-12_AM,POTATO_10,potato,2026-06-12T06:00:00,11.0,room,76,29,92,3.7,30,5.0,636,29.1,55.9,fresh,synthetic_v0,simulated; ranges are estimates
1183,2026-06-12_PM,POTATO_10,potato,2026-06-12T18:00:00,11.5,room,72,24,85,3.0,27,3.6,588,26.3,59.4,fresh,synthetic_v0,simulated; ranges are estimates
1184,2026-06-13_AM,POTATO_10,potato,2026-06-13T06:00:00,12.0,room,73,26,79,8.2,27,3.5,519,24.7,55.0,fresh,synthetic_v0,simulated; ranges are estimates
1185,2026-06-13_PM,POTATO_10,potato,2026-06-13T18:00:00,12.5,room,79,28,88,6.9,34,1.9,633,26.6,69.4,fresh,synthetic_v0,simulated; ranges are estimates
1186,2026-06-14_AM,POTATO_10,potato,2026-06-14T06:00:00,13.0,room,71,33,77,4.8,35,2.7,516,28.3,60.7,fresh,synthetic_v0,simulated; ranges are estimates
1187,2026-06-14_PM,POTATO_10,potato,2026-06-14T18:00:00,13.5,room,76,28,87,5.8,31,3.5,635,28.7,59.4,fresh,synthetic_v0,simulated; ranges are estimates
1188,2026-06-15_AM,POTATO_10,potato,2026-06-15T06:00:00,14.0,room,66,26,79,6.7,28,3.2,501,26.7,50.8,fresh,synthetic_v0,simulated; ranges are estimates
1189,2026-06-15_PM,POTATO_10,potato,2026-06-15T18:00:00,14.5,room,77,24,88,4.3,29,6.3,610,26.0,62.1,fresh,synthetic_v0,simulated; ranges are estimates
1190,2026-06-16_AM,POTATO_10,potato,2026-06-16T06:00:00,15.0,room,73,27,84,2.3,28,4.5,617,27.4,69.2,fresh,synthetic_v0,simulated; ranges are estimates
1191,2026-06-16_PM,POTATO_10,potato,2026-06-16T18:00:00,15.5,room,71,33,82,6.9,39,1.5,622,26.5,71.1,fresh,synthetic_v0,simulated; ranges are estimates
1192,2026-06-17_AM,POTATO_10,potato,2026-06-17T06:00:00,16.0,room,65,31,76,4.9,32,7.1,486,26.7,53.6,fresh,synthetic_v0,simulated; ranges are estimates
1193,2026-06-17_PM,POTATO_10,potato,2026-06-17T18:00:00,16.5,room,66,32,74,4.2,38,2.2,611,29.7,60.1,fresh,synthetic_v0,simulated; ranges are estimates
1194,2026-06-18_AM,POTATO_10,potato,2026-06-18T06:00:00,17.0,room,62,23,65,3.8,24,2.6,484,27.3,73.5,fresh,synthetic_v0,simulated; ranges are estimates
1195,2026-06-18_PM,POTATO_10,potato,2026-06-18T18:00:00,17.5,room,67,28,78,6.2,33,8.1,597,29.4,51.3,fresh,synthetic_v0,simulated; ranges are estimates
1196,2026-06-19_AM,POTATO_10,potato,2026-06-19T06:00:00,18.0,room,68,25,97,6.7,27,5.5,418,28.8,66.8,ripe,synthetic_v0,simulated; ranges are estimates
1197,2026-06-19_PM,POTATO_10,potato,2026-06-19T18:00:00,18.5,room,68,28,102,5.8,38,6.4,464,28.0,60.6,ripe,synthetic_v0,simulated; ranges are estimates
1198,2026-06-20_AM,POTATO_10,potato,2026-06-20T06:00:00,19.0,room,67,27,85,9.7,33,5.2,465,27.1,65.8,ripe,synthetic_v0,simulated; ranges are estimates
1199,2026-06-20_PM,POTATO_10,potato,2026-06-20T18:00:00,19.5,room,66,31,95,4.2,38,4.9,469,28.6,70.3,ripe,synthetic_v0,simulated; ranges are estimates
1200,2026-06-21_AM,POTATO_10,potato,2026-06-21T06:00:00,20.0,room,64,25,96,8.2,28,5.9,514,28.6,56.1,ripe,synthetic_v0,simulated; ranges are estimates
1201,2026-06-21_PM,POTATO_10,potato,2026-06-21T18:00:00,20.5,room,64,28,103,9.8,36,4.1,427,26.4,53.4,ripe,synthetic_v0,simulated; ranges are estimates
1202,2026-06-22_AM,POTATO_10,potato,2026-06-22T06:00:00,21.0,room,69,31,102,7.1,39,4.5,520,28.8,65.9,ripe,synthetic_v0,simulated; ranges are estimates
1203,2026-06-22_PM,POTATO_10,potato,2026-06-22T18:00:00,21.5,room,60,28,88,4.7,37,2.0,487,29.7,56.4,ripe,synthetic_v0,simulated; ranges are estimates
1204,2026-06-23_AM,POTATO_10,potato,2026-06-23T06:00:00,22.0,room,62,23,98,3.6,30,3.5,456,28.9,61.5,ripe,synthetic_v0,simulated; ranges are estimates
1205,2026-06-23_PM,POTATO_10,potato,2026-06-23T18:00:00,22.5,room,63,26,91,11.1,36,3.6,423,28.3,64.5,ripe,synthetic_v0,simulated; ranges are estimates
1206,2026-06-24_AM,POTATO_10,potato,2026-06-24T06:00:00,23.0,room,60,24,85,2.7,27,6.6,486,29.2,65.1,ripe,synthetic_v0,simulated; ranges are estimates
1207,2026-06-24_PM,POTATO_10,potato,2026-06-24T18:00:00,23.5,room,55,22,119,7.0,34,2.7,512,29.5,51.2,ripe,synthetic_v0,simulated; ranges are estimates
1208,2026-06-25_AM,POTATO_10,potato,2026-06-25T06:00:00,24.0,room,57,20,90,6.0,25,2.3,471,27.0,55.0,ripe,synthetic_v0,simulated; ranges are estimates
1209,2026-06-25_PM,POTATO_10,potato,2026-06-25T18:00:00,24.5,room,56,22,88,5.4,31,6.8,410,26.5,63.4,ripe,synthetic_v0,simulated; ranges are estimates
1210,2026-06-26_AM,POTATO_10,potato,2026-06-26T06:00:00,25.0,room,63,26,134,6.2,47,3.9,324,26.0,69.9,overripe,synthetic_v0,simulated; ranges are estimates
1211,2026-06-26_PM,POTATO_10,potato,2026-06-26T18:00:00,25.5,room,67,20,132,4.7,36,3.5,230,25.8,61.4,overripe,synthetic_v0,simulated; ranges are estimates
1212,2026-06-27_AM,POTATO_10,potato,2026-06-27T06:00:00,26.0,room,68,25,132,6.3,31,4.6,355,30.9,53.4,overripe,synthetic_v0,simulated; ranges are estimates
1213,2026-06-27_PM,POTATO_10,potato,2026-06-27T18:00:00,26.5,room,51,19,122,5.3,35,2.1,252,28.8,56.7,overripe,synthetic_v0,simulated; ranges are estimates
1214,2026-06-28_AM,POTATO_10,potato,2026-06-28T06:00:00,27.0,room,61,19,132,6.4,45,3.9,330,26.5,54.2,overripe,synthetic_v0,simulated; ranges are estimates
1215,2026-06-28_PM,POTATO_10,potato,2026-06-28T18:00:00,27.5,room,62,28,124,8.1,56,3.5,306,27.6,66.5,overripe,synthetic_v0,simulated; ranges are estimates
1216,2026-06-29_AM,POTATO_10,potato,2026-06-29T06:00:00,28.0,room,72,25,137,6.3,50,2.7,323,29.4,61.7,overripe,synthetic_v0,simulated; ranges are estimates
1217,2026-06-29_PM,POTATO_10,potato,2026-06-29T18:00:00,28.5,room,65,17,103,6.6,40,6.8,293,28.9,71.6,overripe,synthetic_v0,simulated; ranges are estimates
1218,2026-06-30_AM,POTATO_10,potato,2026-06-30T06:00:00,29.0,room,69,24,167,7.3,42,4.0,282,28.3,58.0,overripe,synthetic_v0,simulated; ranges are estimates
1219,2026-06-30_PM,POTATO_10,potato,2026-06-30T18:00:00,29.5,room,64,26,144,4.3,58,3.0,244,28.8,57.1,overripe,synthetic_v0,simulated; ranges are estimates
1220,2026-07-01_AM,POTATO_10,potato,2026-07-01T06:00:00,30.0,room,67,16,431,4.9,102,3.0,160,30.9,44.7,rotten,synthetic_v0,simulated; ranges are estimates
1221,2026-07-01_PM,POTATO_10,potato,2026-07-01T18:00:00,30.5,room,69,17,238,2.0,66,3.5,138,27.9,49.1,rotten,synthetic_v0,simulated; ranges are estimates
1222,2026-07-02_AM,POTATO_10,potato,2026-07-02T06:00:00,31.0,room,75,18,268,8.6,80,7.7,132,29.1,68.7,rotten,synthetic_v0,simulated; ranges are estimates
