reading_id,session_id,food_id,food_type,timestamp,days_since_start,storage,mq135_baseline,mq3_baseline,mq135_mean,mq135_std,mq3_mean,mq3_std,fsr_median,temp_c,rh_pct,label,data_source,notes
0,2026-06-01_AM,APPLE_01,apple,2026-06-01T06:00:00,0.0,room,68,26,95,6.7,37,4.5,417,27.5,55.0,fresh,synthetic_v2,simulated; true spoil=0.24
12901,2026-07-02_PM,CARROT_08,carrot,2026-07-02T18:00:00,31.5,room,71,20,149,9.4,58,5.8,365,24.6,64.0,overripe,synthetic_v2,simulated; true spoil=0.62
12902,2026-07-03_AM,CARROT_08,carrot,2026-07-03T06:00:00,32.0,room,72,20,148,8.2,58,4.5,348,24.7,58.2,overripe,synthetic_v2,simulated; true spoil=0.63
12903,2026-07-03_PM,CARROT_08,carrot,2026-07-03T18:00:00,32.5,room,72,19,158,8.3,60,6.5,321,26.7,50.5,overripe,synthetic_v2,simulated; true spoil=0.63
12904,2026-07-04_AM,CARROT_08,carrot,2026-07-04T06:00:00,33.0,room,72,22,158,10.8,61,4.8,324,25.9,58.3,overripe,synthetic_v2,simulated; true spoil=0.64
12905,2026-07-04_PM,CARROT_08,carrot,2026-07-04T18:00:00,33.5,room,74,23,157,9.1,67,6.1,330,26.3,66.3,overripe,synthetic_v2,simulated; true spoil=0.64
12906,2026-07-05_AM,CARROT_08,carrot,2026-07-05T06:00:00,34.0,room,73,24,159,9.0,63,6.3,334,24.0,71.5,overripe,synthetic_v2,simulated; true spoil=0.65
12907,2026-07-05_PM,CARROT_08,carrot,2026-07-05T18:00:00,34.5,room,65,19,155,10.3,58,5.6,308,26.5,74.2,overripe,synthetic_v2,simulated; true spoil=0.65
12908,2026-07-06_AM,CARROT_08,carrot,2026-07-06T06:00:00,35.0,room,75,20,165,10.1,52,5.1,327,24.5,50.8,overripe,synthetic_v2,simulated; true spoil=0.66
12909,2026-07-06_PM,CARROT_08,carrot,2026-07-06T18:00:00,35.5,room,70,23,161,10.4,63,6.4,304,26.5,64.4,overripe,synthetic_v2,simulated; true spoil=0.66
12910,2026-07-07_AM,CARROT_08,carrot,2026-07-07T06:00:00,36.0,room,74,21,164,10.9,67,6.4,328,26.4,61.7,overripe,synthetic_v2,simulated; true spoil=0.67
12911,2026-07-07_PM,CARROT_08,carrot,2026-07-07T18:00:00,36.5,room,75,23,168,10.6,64,5.9,315,27.1,57.4,overripe,synthetic_v2,simulated; true spoil=0.67
12912,2026-07-08_AM,CARROT_08,carrot,2026-07-08T06:00:00,37.0,room,74,19,170,9.8,65,5.8,319,26.2,60.2,overripe,synthetic_v2,simulated; true spoil=0.68
12913,2026-07-08_PM,CARROT_08,carrot,2026-07-08T18:00:00,37.5,room,74,25,164,7.6,69,5.4,330,26.7,61.5,overripe,synthetic_v2,simulated; true spoil=0.68
12914,2026-07-09_AM,CARROT_08,carrot,2026-07-09T06:00:00,38.0,room,74,25,158,10.7,71,6.9,325,25.6,56.1,overripe,synthetic_v2,simulated; true spoil=0.69
12915,2026-07-09_PM,CARROT_08,carrot,2026-07-09T18:00:00,38.5,room,82,21,174,9.1,70,6.6,313,29.1,56.2,overripe,synthetic_v2,simulated; true spoil=0.69
12916,2026-07-10_AM,CARROT_08,carrot,2026-07-10T06:00:00,39.0,room,78,21,168,8.7,68,7.3,293,25.2,64.0,overripe,synthetic_v2,simulated; true spoil=0.70
12917,2026-07-10_PM,CARROT_08,carrot,2026-07-10T18:00:00,39.5,room,76,23,172,8.9,73,5.7,316,26.9,64.3,overripe,synthetic_v2,simulated; true spoil=0.70
12918,2026-07-11_AM,CARROT_08,carrot,2026-07-11T06:00:00,40.0,room,79,22,175,9.6,63,4.9,294,26.1,54.2,overripe,synthetic_v2,simulated; true spoil=0.70
12919,2026-07-11_PM,CARROT_08,carrot,2026-07-11T18:00:00,40.5,room,81,22,175,10.9,67,5.4,330,27.4,53.9,overripe,synthetic_v2,simulated; true spoil=0.70
12920,2026-07-12_AM,CARROT_08,carrot,2026-07-12T06:00:00,41.0,room,75,24,169,10.9,65,6.1,299,24.8,63.6,overripe,synthetic_v2,simulated; true spoil=0.71
12921,2026-07-12_PM,CARROT_08,carrot,2026-07-12T18:00:00,41.5,room,72,23,172,11.4,74,6.6,290,26.9,56.0,overripe,synthetic_v2,simulated; true spoil=0.71
12922,2026-07-13_AM,CARROT_08,carrot,2026-07-13T06:00:00,42.0,room,76,22,181,10.4,66,6.5,285,27.2,50.8,overripe,synthetic_v2,simulated; true spoil=0.72
12923,2026-07-13_PM,CARROT_08,carrot,2026-07-13T18:00:00,42.5,room,77,25,174,9.5,78,5.7,303,26.0,53.1,overripe,synthetic_v2,simulated; true spoil=0.72
12924,2026-07-14_AM,CARROT_08,carrot,2026-07-14T06:00:00,43.0,room,79,25,185,10.4,75,6.9,306,28.8,53.9,overripe,synthetic_v2,simulated; true spoil=0.73
12925,2026-07-14_PM,CARROT_08,carrot,2026-07-14T18:00:00,43.5,room,72,26,168,8.7,79,6.3,305,28.0,58.4,overripe,synthetic_v2,simulated; true spoil=0.73
12926,2026-07-15_AM,CARROT_08,carrot,2026-07-15T06:00:00,44.0,room,79,27,187,8.1,80,6.1,301,29.3,52.2,overripe,synthetic_v2,simulated; true spoil=0.74
12927,2026-07-15_PM,CARROT_08,carrot,2026-07-15T18:00:00,44.5,room,77,25,185,10.3,81,5.8,310,29.9,49.5,overripe,synthetic_v2,simulated; true spoil=0.74
12928,2026-07-16_AM,CARROT_08,carrot,2026-07-16T06:00:00,45.0,room,68,24,166,10.2,70,6.8,291,29.1,51.2,overripe,synthetic_v2,simulated; true spoil=0.74
12929,2026-07-16_PM,CARROT_08,carrot,2026-07-16T18:00:00,45.5,room,73,23,189,9.8,74,6.2,285,30.0,45.6,overripe,synthetic_v2,simulated; true spoil=0.74
12930,2026-07-17_AM,CARROT_08,carrot,2026-07-17T06:00:00,46.0,room,70,25,178,11.9,74,6.4,278,29.0,57.3,overripe,synthetic_v2,simulated; true spoil=0.75
12931,2026-07-17_PM,CARROT_08,carrot,2026-07-17T18:00:00,46.5,room,76,27,180,10.7,82,6.9,291,27.4,47.1,overripe,synthetic_v2,simulated; true spoil=0.75
12932,2026-07-18_AM,CARROT_08,carrot,2026-07-18T06:00:00,47.0,room,74,28,183,9.7,84,6.1,303,28.6,50.4,overripe,synthetic_v2,simulated; true spoil=0.76
12933,2026-07-18_PM,CARROT_08,carrot,2026-07-18T18:00:00,47.5,room,75,27,179,10.8,76,6.5,255,28.8,47.2,overripe,synthetic_v2,simulated; true spoil=0.76
12934,2026-07-19_AM,CARROT_08,carrot,2026-07-19T06:00:00,48.0,room,68,27,188,9.1,85,6.9,276,30.3,51.5,overripe,synthetic_v2,simulated; true spoil=0.76
12935,2026-07-19_PM,CARROT_08,carrot,2026-07-19T18:00:00,48.5,room,70,30,179,12.9,87,6.5,278,31.8,56.7,overripe,synthetic_v2,simulated; true spoil=0.76
12936,2026-07-20_AM,CARROT_08,carrot,2026-07-20T06:00:00,49.0,room,66,30,174,10.6,85,4.6,271,30.7,52.9,overripe,synthetic_v2,simulated; true spoil=0.77
12937,2026-07-20_PM,CARROT_08,carrot,2026-07-20T18:00:00,49.5,room,69,33,182,10.4,91,6.5,265,30.4,53.2,overripe,synthetic_v2,simulated; true spoil=0.77
12938,2026-07-21_AM,CARROT_08,carrot,2026-07-21T06:00:00,50.0,room,63,29,185,8.8,82,6.0,276,31.4,49.7,rotten,synthetic_v2,simulated; true spoil=0.78
12939,2026-07-21_PM,CARROT_08,carrot,2026-07-21T18:00:00,50.5,room,69,27,186,11.6,88,6.4,270,32.8,47.0,rotten,synthetic_v2,simulated; true spoil=0.78
12940,2026-07-22_AM,CARROT_08,carrot,2026-07-22T06:00:00,51.0,room,62,32,185,11.6,91,6.1,281,31.0,47.6,overripe,synthetic_v2,simulated; true spoil=0.78
12941,2026-07-22_PM,CARROT_08,carrot,2026-07-22T18:00:00,51.5,room,64,28,180,12.6,78,5.9,261,30.0,49.1,overripe,synthetic_v2,simulated; true spoil=0.78
12942,2026-07-23_AM,CARROT_08,carrot,2026-07-23T06:00:00,52.0,room,59,30,171,10.8,91,6.5,280,30.1,46.9,overripe,synthetic_v2,simulated; true spoil=0.79
12943,2026-07-23_PM,CARROT_08,carrot,2026-07-23T18:00:00,52.5,room,60,29,181,9.8,91,6.4,283,30.9,49.4,overripe,synthetic_v2,simulated; true spoil=0.79
12944,2026-07-24_AM,CARROT_08,carrot,2026-07-24T06:00:00,53.0,room,66,34,187,11.7,98,7.1,276,32.3,46.5,ripe,synthetic_v2,simulated; true spoil=0.80
12945,2026-07-24_PM,CARROT_08,carrot,2026-07-24T18:00:00,53.5,room,65,31,185,12.4,91,5.9,258,31.7,39.6,ripe,synthetic_v2,simulated; true spoil=0.80
12946,2026-07-25_AM,CARROT_08,carrot,2026-07-25T06:00:00,54.0,room,64,30,180,11.0,91,5.7,257,31.5,47.8,overripe,synthetic_v2,simulated; true spoil=0.80
12947,2026-07-25_PM,CARROT_08,carrot,2026-07-25T18:00:00,54.5,room,63,30,198,11.7,95,6.9,226,33.8,51.7,overripe,synthetic_v2,simulated; true spoil=0.80
12948,2026-07-26_AM,CARROT_08,carrot,2026-07-26T06:00:00,55.0,room,64,30,187,10.0,93,6.3,273,30.6,51.3,rotten,synthetic_v2,simulated; true spoil=0.81
12949,2026-07-26_PM,CARROT_08,carrot,2026-07-26T18:00:00,55.5,room,67,26,187,10.8,90,7.4,274,32.0,56.7,rotten,synthetic_v2,simulated; true spoil=0.81
12950,2026-07-27_AM,CARROT_08,carrot,2026-07-27T06:00:00,56.0,room,67,30,181,10.3,90,5.8,272,29.8,55.8,rotten,synthetic_v2,simulated; true spoil=0.81
12951,2026-07-27_PM,CARROT_08,carrot,2026-07-27T18:00:00,56.5,room,63,32,185,11.0,95,8.0,255,31.7,56.0,rotten,synthetic_v2,simulated; true spoil=0.81
12952,2026-07-28_AM,CARROT_08,carrot,2026-07-28T06:00:00,57.0,room,69,29,189,11.2,89,6.1,254,30.7,57.0,rotten,synthetic_v2,simulated; true spoil=0.82
12953,2026-07-28_PM,CARROT_08,carrot,2026-07-28T18:00:00,57.5,room,60,27,184,9.7,90,7.4,255,31.0,55.1,rotten,synthetic_v2,simulated; true spoil=0.82
12954,2026-07-29_AM,CARROT_08,carrot,2026-07-29T06:00:00,58.0,room,62,29,185,12.7,97,6.2,267,31.0,49.2,rotten,synthetic_v2,simulated; true spoil=0.82
12955,2026-07-29_PM,CARROT_08,carrot,2026-07-29T18:00:00,58.5,room,65,28,194,11.8,88,6.8,238,32.2,58.4,rotten,synthetic_v2,simulated; true spoil=0.82
12956,2026-07-30_AM,CARROT_08,carrot,2026-07-30T06:00:00,59.0,room,70,31,194,12.7,95,7.4,235,31.4,53.3,rotten,synthetic_v2,simulated; true spoil=0.83
12957,2026-07-30_PM,CARROT_08,carrot,2026-07-30T18:00:00,59.5,room,64,25,193,11.2,92,7.9,257,32.2,47.8,rotten,synthetic_v2,simulated; true spoil=0.83
12958,2026-07-31_AM,CARROT_08,carrot,2026-07-31T06:00:00,60.0,room,65,26,188,11.0,90,6.3,232,29.8,58.5,rotten,synthetic_v2,simulated; true spoil=0.83
12959,2026-07-31_PM,CARROT_08,carrot,2026-07-31T18:00:00,60.5,room,67,25,192,11.9,87,6.4,262,28.9,48.9,rotten,synthetic_v2,simulated; true spoil=0.83
12960,2026-08-01_AM,CARROT_08,carrot,2026-08-01T06:00:00,61.0,room,67,29,199,10.3,98,5.7,271,30.3,54.1,rotten,synthetic_v2,simulated; true spoil=0.84
12961,2026-08-01_PM,CARROT_08,carrot,2026-08-01T18:00:00,61.5,room,67,26,195,9.9,92,7.1,240,31.9,59.1,rotten,synthetic_v2,simulated; true spoil=0.84
12962,2026-08-02_AM,CARROT_08,carrot,2026-08-02T06:00:00,62.0,room,67,26,197,10.6,95,6.0,239,29.9,54.4,rotten,synthetic_v2,simulated; true spoil=0.84
12963,2026-08-02_PM,CARROT_08,carrot,2026-08-02T18:00:00,62.5,room,67,28,195,12.0,98,7.7,246,31.1,52.9,rotten,synthetic_v2,simulated; true spoil=0.84
12964,2026-08-03_AM,CARROT_08,carrot,2026-08-03T06:00:00,63.0,room,68,24,188,10.4,85,6.9,226,29.0,47.1,rotten,synthetic_v2,simulated; true spoil=0.85
12965,2026-08-03_PM,CARROT_08,carrot,2026-08-03T18:00:00,63.5,room,74,27,199,10.8,92,6.3,230,28.1,60.2,rotten,synthetic_v2,simulated; true spoil=0.85
12966,2026-08-04_AM,CARROT_08,carrot,2026-08-04T06:00:00,64.0,room,66,24,202,12.1,92,7.4,219,30.8,60.4,rotten,synthetic_v2,simulated; true spoil=0.85
12967,2026-08-04_PM,CARROT_08,carrot,2026-08-04T18:00:00,64.5,room,69,26,187,11.4,93,7.2,206,29.8,57.4,rotten,synthetic_v2,simulated; true spoil=0.85
12968,2026-08-05_AM,CARROT_08,carrot,2026-08-05T06:00:00,65.0,room,79,25,201,11.8,92,5.2,246,30.0,57.2,rotten,synthetic_v2,simulated; true spoil=0.85
12969,2026-08-05_PM,CARROT_08,carrot,2026-08-05T18:00:00,65.5,room,72,24,204,11.5,92,7.7,233,30.5,63.3,rotten,synthetic_v2,simulated; true spoil=0.85
12970,2026-08-06_AM,CARROT_08,carrot,2026-08-06T06:00:00,66.0,room,70,26,196,10.6,93,6.8,234,28.0,62.2,rotten,synthetic_v2,simulated; true spoil=0.86
12971,2026-08-06_PM,CARROT_08,carrot,2026-08-06T18:00:00,66.5,room,76,25,207,11.5,95,7.0,225,31.3,57.3,rotten,synthetic_v2,simulated; true spoil=0.86
12972,2026-08-07_AM,CARROT_08,carrot,2026-08-07T06:00:00,67.0,room,74,24,193,9.3,89,6.1,258,27.7,59.3,rotten,synthetic_v2,simulated; true spoil=0.86
12973,2026-08-07_PM,CARROT_08,carrot,2026-08-07T18:00:00,67.5,room,74,25,200,9.7,92,7.0,236,28.3,58.7,rotten,synthetic_v2,simulated; true spoil=0.86
12974,2026-08-08_AM,CARROT_08,carrot,2026-08-08T06:00:00,68.0,room,79,25,198,9.8,86,8.2,222,27.0,63.9,rotten,synthetic_v2,simulated; true spoil=0.87
12975,2026-08-08_PM,CARROT_08,carrot,2026-08-08T18:00:00,68.5,room,77,22,201,10.4,85,4.9,227,26.8,64.2,rotten,synthetic_v2,simulated; true spoil=0.87
12976,2026-08-09_AM,CARROT_08,carrot,2026-08-09T06:00:00,69.0,room,77,24,207,10.3,90,7.0,231,27.5,58.9,rotten,synthetic_v2,simulated; true spoil=0.87
12977,2026-08-09_PM,CARROT_08,carrot,2026-08-09T18:00:00,69.5,room,79,22,205,13.5,92,6.8,225,27.1,61.3,rotten,synthetic_v2,simulated; true spoil=0.87
12978,2026-08-10_AM,CARROT_08,carrot,2026-08-10T06:00:00,70.0,room,77,22,200,11.6,90,7.2,216,27.8,66.8,rotten,synthetic_v2,simulated; true spoil=0.87
12979,2026-08-10_PM,CARROT_08,carrot,2026-08-10T18:00:00,70.5,room,78,23,200,10.4,89,7.1,227,27.6,64.1,rotten,synthetic_v2,simulated; true spoil=0.87
12980,2026-08-11_AM,CARROT_08,carrot,2026-08-11T06:00:00,71.0,room,79,23,201,11.4,90,7.0,212,24.5,63.0,rotten,synthetic_v2,simulated; true spoil=0.88
12981,2026-08-11_PM,CARROT_08,carrot,2026-08-11T18:00:00,71.5,room,77,25,213,12.0,95,6.3,226,28.8,60.1,rotten,synthetic_v2,simulated; true spoil=0.88
12982,2026-08-12_AM,CARROT_08,carrot,2026-08-12T06:00:00,72.0,room,71,20,195,11.9,83,6.2,223,25.1,64.9,rotten,synthetic_v2,simulated; true spoil=0.88
12983,2026-08-12_PM,CARROT_08,carrot,2026-08-12T18:00:00,72.5,room,71,21,193,11.2,86,6.3,218,27.3,54.5,rotten,synthetic_v2,simulated; true spoil=0.88
12984,2026-08-13_AM,CARROT_08,carrot,2026-08-13T06:00:00,73.0,room,76,20,205,12.5,83,6.5,204,26.0,72.7,rotten,synthetic_v2,simulated; true spoil=0.88
12985,2026-08-13_PM,CARROT_08,carrot,2026-08-13T18:00:00,73.5,room,74,19,206,11.3,86,5.9,217,27.1,62.1,rotten,synthetic_v2,simulated; true spoil=0.88
12986,2026-08-14_AM,CARROT_08,carrot,2026-08-14T06:00:00,74.0,room,76,25,201,12.5,91,6.7,218,24.4,62.5,rotten,synthetic_v2,simulated; true spoil=0.89
12987,2026-08-14_PM,CARROT_08,carrot,2026-08-14T18:00:00,74.5,room,73,21,206,13.3,88,6.1,227,28.6,61.2,rotten,synthetic_v2,simulated; true spoil=0.89
12988,2026-08-15_AM,CARROT_08,carrot,2026-08-15T06:00:00,75.0,room,71,22,208,10.8,87,6.5,208,26.4,60.9,rotten,synthetic_v2,simulated; true spoil=0.89
12989,2026-08-15_PM,CARROT_08,carrot,2026-08-15T18:00:00,75.5,room,76,20,202,11.4,91,5.6,220,25.8,66.6,rotten,synthetic_v2,simulated; true spoil=0.89
12990,2026-08-16_AM,CARROT_08,carrot,2026-08-16T06:00:00,76.0,room,72,19,194,10.7,87,7.1,218,24.2,56.8,rotten,synthetic_v2,simulated; true spoil=0.89
12991,2026-08-16_PM,CARROT_08,carrot,2026-08-16T18:00:00,76.5,room,75,22,201,12.0,91,6.3,187,26.9,69.1,rotten,synthetic_v2,simulated; true spoil=0.89
12992,2026-08-17_AM,CARROT_08,carrot,2026-08-17T06:00:00,77.0,room,71,15,192,12.7,80,7.0,211,25.6,59.4,rotten,synthetic_v2,simulated; true spoil=0.90
12993,2026-08-17_PM,CARROT_08,carrot,2026-08-17T18:00:00,77.5,room,74,27,204,10.2,97,7.0,206,26.9,70.3,rotten,synthetic_v2,simulated; true spoil=0.90
12994,2026-06-01_AM,CARROT_09,carrot,2026-06-01T06:00:00,0.0,room,72,25,84,4.6,30,5.2,469,27.6,63.1,fresh,synthetic_v2,simulated; true spoil=0.19
12995,2026-06-01_PM,CARROT_09,carrot,2026-06-01T18:00:00,0.5,room,69,28,80,5.6,30,4.9,479,29.4,58.9,fresh,synthetic_v2,simulated; true spoil=0.19
12996,2026-06-02_AM,CARROT_09,carrot,2026-06-02T06:00:00,1.0,room,70,27,86,5.9,32,3.6,492,28.1,63.9,fresh,synthetic_v2,simulated; true spoil=0.22
12997,2026-06-02_PM,CARROT_09,carrot,2026-06-02T18:00:00,1.5,room,68,27,73,5.7,31,5.0,497,29.8,49.3,fresh,synthetic_v2,simulated; true spoil=0.22
12998,2026-06-03_AM,CARROT_09,carrot,2026-06-03T06:00:00,2.0,room,74,31,93,5.9,32,3.2,473,29.0,66.9,fresh,synthetic_v2,simulated; true spoil=0.24
12999,2026-06-03_PM,CARROT_09,carrot,2026-06-03T18:00:00,2.5,room,73,25,86,5.6,33,4.9,474,31.2,65.0,fresh,synthetic_v2,simulated; true spoil=0.24
13000,2026-06-04_AM,CARROT_09,carrot,2026-06-04T06:00:00,3.0,room,70,26,80,6.1,27,2.2,453,29.7,65.3,fresh,synthetic_v2,simulated; true spoil=0.27
13001,2026-06-04_PM,CARROT_09,carrot,2026-06-04T18:00:00,3.5,room,73,25,85,5.9,31,4.1,469,31.7,52.1,fresh,synthetic_v2,simulated; true spoil=0.27
13002,2026-06-05_AM,CARROT_09,carrot,2026-06-05T06:00:00,4.0,room,74,27,101,7.1,34,3.6,426,30.3,75.8,fresh,synthetic_v2,simulated; true spoil=0.29
13003,2026-06-05_PM,CARROT_09,carrot,2026-06-05T18:00:00,4.5,room,73,26,91,6.6,35,4.6,440,31.5,66.2,fresh,synthetic_v2,simulated; true spoil=0.29
13004,2026-06-06_AM,CARROT_09,carrot,2026-06-06T06:00:00,5.0,room,73,30,90,5.9,31,3.4,422,29.5,63.4,ripe,synthetic_v2,simulated; true spoil=0.31
13005,2026-06-06_PM,CARROT_09,carrot,2026-06-06T18:00:00,5.5,room,74,25,98,6.7,30,5.1,424,30.9,64.7,ripe,synthetic_v2,simulated; true spoil=0.31
13006,2026-06-07_AM,CARROT_09,carrot,2026-06-07T06:00:00,6.0,room,71,24,96,5.1,32,4.1,424,28.6,62.4,ripe,synthetic_v2,simulated; true spoil=0.34
13007,2026-06-07_PM,CARROT_09,carrot,2026-06-07T18:00:00,6.5,room,74,26,107,4.5,35,4.6,446,31.3,70.1,ripe,synthetic_v2,simulated; true spoil=0.34
13008,2026-06-08_AM,CARROT_09,carrot,2026-06-08T06:00:00,7.0,room,71,26,104,6.3,38,4.2,408,31.6,74.0,ripe,synthetic_v2,simulated; true spoil=0.36
13009,2026-06-08_PM,CARROT_09,carrot,2026-06-08T18:00:00,7.5,room,79,32,105,5.6,45,5.3,423,33.3,73.2,ripe,synthetic_v2,simulated; true spoil=0.36
13010,2026-06-09_AM,CARROT_09,carrot,2026-06-09T06:00:00,8.0,room,79,29,108,7.6,42,4.6,404,29.9,67.8,ripe,synthetic_v2,simulated; true spoil=0.38
13011,2026-06-09_PM,CARROT_09,carrot,2026-06-09T18:00:00,8.5,room,74,31,98,7.0,43,3.7,387,31.0,61.8,ripe,synthetic_v2,simulated; true spoil=0.38
13012,2026-06-10_AM,CARROT_09,carrot,2026-06-10T06:00:00,9.0,room,74,29,107,9.0,40,5.2,409,30.0,58.9,ripe,synthetic_v2,simulated; true spoil=0.40
13013,2026-06-10_PM,CARROT_09,carrot,2026-06-10T18:00:00,9.5,room,73,25,106,6.3,40,3.9,413,33.3,68.8,ripe,synthetic_v2,simulated; true spoil=0.40
13014,2026-06-11_AM,CARROT_09,carrot,2026-06-11T06:00:00,10.0,room,73,31,105,6.4,46,3.8,404,31.4,73.4,ripe,synthetic_v2,simulated; true spoil=0.42
13015,2026-06-11_PM,CARROT_09,carrot,2026-06-11T18:00:00,10.5,room,82,28,119,6.9,42,3.8,393,31.2,77.5,ripe,synthetic_v2,simulated; true spoil=0.42
13016,2026-06-12_AM,CARROT_09,carrot,2026-06-12T06:00:00,11.0,room,76,27,114,6.6,37,4.4,363,31.0,68.0,ripe,synthetic_v2,simulated; true spoil=0.43
13017,2026-06-12_PM,CARROT_09,carrot,2026-06-12T18:00:00,11.5,room,75,28,112,7.1,45,5.3,395,32.4,70.1,ripe,synthetic_v2,simulated; true spoil=0.43
13018,2026-06-13_AM,CARROT_09,carrot,2026-06-13T06:00:00,12.0,room,74,30,111,5.7,43,5.2,382,31.8,77.1,ripe,synthetic_v2,simulated; true spoil=0.45
13019,2026-06-13_PM,CARROT_09,carrot,2026-06-13T18:00:00,12.5,room,75,28,114,3.9,45,3.3,375,32.9,65.2,ripe,synthetic_v2,simulated; true spoil=0.45
13020,2026-06-14_AM,CARROT_09,carrot,2026-06-14T06:00:00,13.0,room,77,33,123,9.6,48,3.0,354,30.4,69.7,ripe,synthetic_v2,simulated; true spoil=0.47
13021,2026-06-14_PM,CARROT_09,carrot,2026-06-14T18:00:00,13.5,room,72,28,121,7.9,44,5.3,357,33.2,62.0,ripe,synthetic_v2,simulated; true spoil=0.47
13022,2026-06-15_AM,CARROT_09,carrot,2026-06-15T06:00:00,14.0,room,70,29,113,5.2,48,4.3,353,32.9,67.6,ripe,synthetic_v2,simulated; true spoil=0.49
13023,2026-06-15_PM,CARROT_09,carrot,2026-06-15T18:00:00,14.5,room,73,27,119,6.8,44,6.4,362,33.0,70.7,ripe,synthetic_v2,simulated; true spoil=0.49
13024,2026-06-16_AM,CARROT_09,carrot,2026-06-16T06:00:00,15.0,room,69,29,111,8.4,51,5.3,343,31.7,69.9,ripe,synthetic_v2,simulated; true spoil=0.50
13025,2026-06-16_PM,CARROT_09,carrot,2026-06-16T18:00:00,15.5,room,71,26,118,7.5,53,5.0,358,30.5,73.8,ripe,synthetic_v2,simulated; true spoil=0.50
13026,2026-06-17_AM,CARROT_09,carrot,2026-06-17T06:00:00,16.0,room,77,29,124,8.9,53,5.9,345,30.9,69.2,ripe,synthetic_v2,simulated; true spoil=0.52
13027,2026-06-17_PM,CARROT_09,carrot,2026-06-17T18:00:00,16.5,room,71,30,123,7.5,56,5.6,348,31.6,74.9,ripe,synthetic_v2,simulated; true spoil=0.52
13028,2026-06-18_AM,CARROT_09,carrot,2026-06-18T06:00:00,17.0,room,68,30,122,5.9,52,5.7,339,31.3,67.3,ripe,synthetic_v2,simulated; true spoil=0.53
13029,2026-06-18_PM,CARROT_09,carrot,2026-06-18T18:00:00,17.5,room,65,30,119,9.8,54,5.3,340,30.1,72.8,ripe,synthetic_v2,simulated; true spoil=0.53
13030,2026-06-19_AM,CARROT_09,carrot,2026-06-19T06:00:00,18.0,room,66,31,117,6.2,46,5.2,336,28.9,66.0,overripe,synthetic_v2,simulated; true spoil=0.55
13031,2026-06-19_PM,CARROT_09,carrot,2026-06-19T18:00:00,18.5,room,70,25,124,8.0,48,4.8,345,31.1,75.9,overripe,synthetic_v2,simulated; true spoil=0.55
13032,2026-06-20_AM,CARROT_09,carrot,2026-06-20T06:00:00,19.0,room,62,26,124,9.9,52,4.9,326,30.9,69.3,rotten,synthetic_v2,simulated; true spoil=0.56
13033,2026-06-20_PM,CARROT_09,carrot,2026-06-20T18:00:00,19.5,room,69,22,119,7.5,49,4.4,346,29.1,70.8,rotten,synthetic_v2,simulated; true spoil=0.56
13034,2026-06-21_AM,CARROT_09,carrot,2026-06-21T06:00:00,20.0,room,65,28,126,9.1,55,4.9,318,30.0,64.9,overripe,synthetic_v2,simulated; true spoil=0.58
13035,2026-06-21_PM,CARROT_09,carrot,2026-06-21T18:00:00,20.5,room,61,28,123,9.0,53,3.9,333,29.1,63.1,overripe,synthetic_v2,simulated; true spoil=0.58
13036,2026-06-22_AM,CARROT_09,carrot,2026-06-22T06:00:00,21.0,room,67,24,122,7.9,47,5.6,311,26.6,68.3,overripe,synthetic_v2,simulated; true spoil=0.59
13037,2026-06-22_PM,CARROT_09,carrot,2026-06-22T18:00:00,21.5,room,63,29,121,8.5,60,5.3,325,30.7,72.5,overripe,synthetic_v2,simulated; true spoil=0.59
13038,2026-06-23_AM,CARROT_09,carrot,2026-06-23T06:00:00,22.0,room,61,26,120,8.1,53,3.2,316,29.4,76.4,overripe,synthetic_v2,simulated; true spoil=0.60
13039,2026-06-23_PM,CARROT_09,carrot,2026-06-23T18:00:00,22.5,room,68,26,128,7.7,52,5.0,316,27.8,73.7,overripe,synthetic_v2,simulated; true spoil=0.60
13040,2026-06-24_AM,CARROT_09,carrot,2026-06-24T06:00:00,23.0,room,68,25,129,10.1,50,6.2,301,26.4,70.5,overripe,synthetic_v2,simulated; true spoil=0.62
13041,2026-06-24_PM,CARROT_09,carrot,2026-06-24T18:00:00,23.5,room,60,28,126,9.5,55,4.2,301,28.3,78.0,overripe,synthetic_v2,simulated; true spoil=0.62
13042,2026-06-25_AM,CARROT_09,carrot,2026-06-25T06:00:00,24.0,room,65,23,126,9.3,47,5.0,306,25.8,59.4,overripe,synthetic_v2,simulated; true spoil=0.63
13043,2026-06-25_PM,CARROT_09,carrot,2026-06-25T18:00:00,24.5,room,67,24,133,7.4,54,5.8,294,28.5,71.9,overripe,synthetic_v2,simulated; true spoil=0.63
13044,2026-06-26_AM,CARROT_09,carrot,2026-06-26T06:00:00,25.0,room,67,25,132,8.7,54,5.4,273,25.8,68.5,overripe,synthetic_v2,simulated; true spoil=0.64
13045,2026-06-26_PM,CARROT_09,carrot,2026-06-26T18:00:00,25.5,room,65,26,132,6.4,58,5.7,275,28.8,63.3,overripe,synthetic_v2,simulated; true spoil=0.64
13046,2026-06-27_AM,CARROT_09,carrot,2026-06-27T06:00:00,26.0,room,61,22,125,8.4,52,6.4,284,26.7,69.1,overripe,synthetic_v2,simulated; true spoil=0.65
